lint	rust_path	line	message	classification	eden_symbol_occurrences	eden_counterparts	note
unused_variables	src/video_core/src/renderer_vulkan/present/layer.rs	190	unused variable: `texture_width`	CONFIRMED_PARITY_DEBT	texture_width:3	video_core/renderer_vulkan/present/layer.cpp;video_core/renderer_vulkan/present/layer.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_variables	src/video_core/src/renderer_vulkan/present/layer.rs	191	unused variable: `texture_height`	CONFIRMED_PARITY_DEBT	texture_height:3	video_core/renderer_vulkan/present/layer.cpp;video_core/renderer_vulkan/present/layer.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_unsafe	src/video_core/src/renderer_vulkan/texture_cache.rs	780	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_texture_cache.cpp;video_core/renderer_vulkan/vk_texture_cache.h;video_core/renderer_vulkan/vk_texture_cache_base.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/renderer_vulkan/texture_cache.rs	830	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_texture_cache.cpp;video_core/renderer_vulkan/vk_texture_cache.h;video_core/renderer_vulkan/vk_texture_cache_base.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/video_core/src/renderer_vulkan/texture_cache.rs	4378	variable does not need to be mutable	RUST_HYGIENE		video_core/renderer_vulkan/vk_texture_cache.cpp;video_core/renderer_vulkan/vk_texture_cache.h;video_core/renderer_vulkan/vk_texture_cache_base.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	93	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	94	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	102	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	103	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	830	unused variable: `vertex_attribute_divisor_supported`	PORT_DEBT_OR_RENAMED	vertex_attribute_divisor_supported:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_variables	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	831	unused variable: `provoking_vertex_supported`	PORT_DEBT_OR_RENAMED	provoking_vertex_supported:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_variables	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	834	unused variable: `max_push_descriptors`	PORT_DEBT_OR_RENAMED	max_push_descriptors:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_unsafe	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	1470	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	1481	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	1492	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/renderer_vulkan/vk_rasterizer.rs	1503	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/renderer_vulkan/vk_rasterizer.cpp;video_core/renderer_vulkan/vk_rasterizer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_assignments	src/video_core/src/texture_cache/texture_cache.rs	1913	value assigned to `scale_rating` is never read	CONFIRMED_PARITY_DEBT	scale_rating:13	video_core/texture_cache/texture_cache.cpp;video_core/texture_cache/texture_cache.h;video_core/texture_cache/texture_cache_base.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_variables	src/video_core/src/texture_cache/util.rs	1000	unused variable: `tile_width_spacing`	CONFIRMED_PARITY_DEBT	tile_width_spacing:27	video_core/texture_cache/util.cpp;video_core/texture_cache/util.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_mut	src/video_core/src/textures/astc.rs	273	variable does not need to be mutable	RUST_HYGIENE		video_core/textures/astc.cpp;video_core/textures/astc.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_assignments	src/video_core/src/textures/astc.rs	1556	value assigned to `plane_idx` is never read	CONFIRMED_PARITY_DEBT	plane_idx:3	video_core/textures/astc.cpp;video_core/textures/astc.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_assignments	src/video_core/src/textures/astc.rs	1557	value assigned to `partition_index` is never read	CONFIRMED_PARITY_DEBT	partition_index:4	video_core/textures/astc.cpp;video_core/textures/astc.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_unsafe	src/video_core/src/vulkan_common/vulkan_wrapper.rs	375	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/vulkan_common/vulkan_wrapper.cpp;video_core/vulkan_common/vulkan_wrapper.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_unsafe	src/video_core/src/vulkan_common/vulkan_wrapper.rs	382	unnecessary `unsafe` block	RUST_HYGIENE	unsafe:0	video_core/vulkan_common/vulkan_wrapper.cpp;video_core/vulkan_common/vulkan_wrapper.h	No behavioral Eden counterpart; mechanical Rust cleanup.
dead_code	src/video_core/src/buffer_cache/buffer_cache.rs	83	fields `last_index_count` and `immediate_buffer_capacity` are never read	UPSTREAM_DORMANT_STATE	last_index_count:1,immediate_buffer_capacity:1	video_core/buffer_cache/buffer_cache.cpp;video_core/buffer_cache/buffer_cache.h;video_core/buffer_cache/buffer_cache_base.h	Matching state is only declared in the Eden counterpart too.
dead_code	src/video_core/src/buffer_cache/buffer_cache.rs	183	associated items `for_each_enabled_bit`, `immediate_buffer_with_data`, and `immediate_buffer` are never used	CONFIRMED_PARITY_DEBT	for_each_enabled_bit:13,immediate_buffer_with_data:3,immediate_buffer:13	video_core/buffer_cache/buffer_cache.cpp;video_core/buffer_cache/buffer_cache.h;video_core/buffer_cache/buffer_cache_base.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/control/channel_state_cache.rs	116	field `config_mutex` is never read	CONFIRMED_PARITY_DEBT	config_mutex:6	video_core/control/channel_state_cache.cpp;video_core/control/channel_state_cache.h;video_core/control/channel_state_cache.inc	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	24	constant `DST_LINEAR` is never used	PORT_DEBT_OR_RENAMED	DST_LINEAR:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	25	constant `DST_BLOCK_DIMENSIONS` is never used	PORT_DEBT_OR_RENAMED	DST_BLOCK_DIMENSIONS:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	27	constant `DST_LAYER` is never used	PORT_DEBT_OR_RENAMED	DST_LAYER:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	36	constant `SRC_LINEAR` is never used	PORT_DEBT_OR_RENAMED	SRC_LINEAR:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	37	constant `SRC_BLOCK_DIMENSIONS` is never used	PORT_DEBT_OR_RENAMED	SRC_BLOCK_DIMENSIONS:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	39	constant `SRC_LAYER` is never used	PORT_DEBT_OR_RENAMED	SRC_LAYER:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	47	constant `OPERATION` is never used	CONFIRMED_PARITY_DEBT	OPERATION:11	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	48	constant `CLIP_ENABLE` is never used	CONFIRMED_PARITY_DEBT	CLIP_ENABLE:3	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	51	constant `PIXELS_FROM_MEMORY_SAMPLE_MODE` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_SAMPLE_MODE:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	52	constant `PIXELS_FROM_MEMORY_DST_X0` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_DST_X0:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	53	constant `PIXELS_FROM_MEMORY_DST_Y0` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_DST_Y0:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	54	constant `PIXELS_FROM_MEMORY_DST_WIDTH` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_DST_WIDTH:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	55	constant `PIXELS_FROM_MEMORY_DST_HEIGHT` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_DST_HEIGHT:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	56	constant `PIXELS_FROM_MEMORY_DU_DX_LOW` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_DU_DX_LOW:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	57	constant `PIXELS_FROM_MEMORY_DU_DX_HIGH` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_DU_DX_HIGH:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	58	constant `PIXELS_FROM_MEMORY_DV_DY_LOW` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_DV_DY_LOW:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	59	constant `PIXELS_FROM_MEMORY_DV_DY_HIGH` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_DV_DY_HIGH:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	60	constant `PIXELS_FROM_MEMORY_SRC_X0_LOW` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_SRC_X0_LOW:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	61	constant `PIXELS_FROM_MEMORY_SRC_X0_HIGH` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_SRC_X0_HIGH:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	62	constant `PIXELS_FROM_MEMORY_SRC_Y0_LOW` is never used	PORT_DEBT_OR_RENAMED	PIXELS_FROM_MEMORY_SRC_Y0_LOW:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	287	methods `block_width`, `block_height`, and `block_depth` are never used	PORT_DEBT_OR_RENAMED	block_width:1,block_height:1,block_depth:1	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	345	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	355	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	365	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	375	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	388	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	401	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	411	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	426	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	439	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	455	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	483	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	493	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	522	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	537	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	554	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	567	method `get` is never used	PORT_DEBT_OR_RENAMED	get:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	594	methods `block_shape`, `corral_size`, and `safe_overlap` are never used	PORT_DEBT_OR_RENAMED	block_shape:1,corral_size:1,safe_overlap:1	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	654	methods `b`, `g`, `r`, and `a` are never used	CONFIRMED_PARITY_DEBT	b:1,g:1,r:1,a:2	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	681	methods `x` and `y` are never used	CONFIRMED_PARITY_DEBT	x:4,y:2	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	705	methods `color_format`, `format`, `color0`, `color1`, `pattern0`, and `pattern1` are never used	CONFIRMED_PARITY_DEBT	color_format:2,format:5,color0:2,color1:2,pattern0:1,pattern1:1	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	743	methods `x8r8g8b8`, `r5g6b5`, `x1r5g5b5`, and `y8` are never used	CONFIRMED_PARITY_DEBT	x8r8g8b8:1,r5g6b5:1,x1r5g5b5:1,y8:2	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	782	methods `x` and `y` are never used	CONFIRMED_PARITY_DEBT	x:4,y:2	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	808	methods `prim_mode`, `prim_color_format`, `prim_color`, `line_tie_break_bits`, `prim_point_xy`, and `prim_point` are never used	PORT_DEBT_OR_RENAMED	prim_mode:1,prim_color_format:1,prim_color:1,line_tie_break_bits:1,prim_point_xy:1,prim_point:1	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	877	multiple methods are never used	PORT_DEBT_OR_RENAMED		video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/fermi_2d.rs	1086	methods `render_enable_address`, `render_enable_mode`, `color_key_format`, and `color_key_enabled` are never used	CONFIRMED_PARITY_DEBT	render_enable_address:0,render_enable_mode:3,color_key_format:4,color_key_enabled:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/fermi_2d.rs	1223	methods `upstream_reg_array` and `regs_raw` are never used	PORT_DEBT_OR_RENAMED	upstream_reg_array:0,regs_raw:0	video_core/engines/fermi_2d.cpp;video_core/engines/fermi_2d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/kepler_compute.rs	274	methods `get_tic_entry` and `get_tsc_entry` are never used	CONFIRMED_PARITY_DEBT	get_tic_entry:2,get_tsc_entry:2	video_core/engines/kepler_compute.cpp;video_core/engines/kepler_compute.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/kepler_memory.rs	87	field `memory_manager` is never read	CONFIRMED_PARITY_DEBT	memory_manager:7	video_core/engines/kepler_memory.cpp;video_core/engines/kepler_memory.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/maxwell_3d.rs	36	methods `call_method` and `read_reg` are never used	CONFIRMED_PARITY_DEBT	call_method:3,read_reg:0	video_core/engines/maxwell_3d.cpp;video_core/engines/maxwell_3d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/maxwell_3d.rs	271	constant `NUM_VERTEX_ARRAYS` is never used	CONFIRMED_PARITY_DEBT	NUM_VERTEX_ARRAYS:5	video_core/engines/maxwell_3d.cpp;video_core/engines/maxwell_3d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/maxwell_3d.rs	359	constant `MACRO_METHODS_END` is never used	PORT_DEBT_OR_RENAMED	MACRO_METHODS_END:0	video_core/engines/maxwell_3d.cpp;video_core/engines/maxwell_3d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/maxwell_3d.rs	457	constant `RT_FORMAT_A8B8G8R8_UNORM` is never used	PORT_DEBT_OR_RENAMED	RT_FORMAT_A8B8G8R8_UNORM:0	video_core/engines/maxwell_3d.cpp;video_core/engines/maxwell_3d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/maxwell_3d.rs	458	constant `RT_FORMAT_A8B8G8R8_SRGB` is never used	PORT_DEBT_OR_RENAMED	RT_FORMAT_A8B8G8R8_SRGB:0	video_core/engines/maxwell_3d.cpp;video_core/engines/maxwell_3d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/maxwell_3d.rs	2260	methods `handle_draw_begin`, `handle_draw_end`, `flush_deferred_draw`, `handle_report_semaphore`, `handle_cb_data`, and `handle_cb_bind` are never used	PORT_DEBT_OR_RENAMED	handle_draw_begin:0,handle_draw_end:0,flush_deferred_draw:0,handle_report_semaphore:0,handle_cb_data:0,handle_cb_bind:0	video_core/engines/maxwell_3d.cpp;video_core/engines/maxwell_3d.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/maxwell_3d.rs	4145	methods `dirty_tables`, `process_macro_upload`, `process_method`, and `handle_macro_method` are never used	CONFIRMED_PARITY_DEBT	dirty_tables:0,process_macro_upload:2,process_method:0,handle_macro_method:0	video_core/engines/maxwell_3d.cpp;video_core/engines/maxwell_3d.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/engines/maxwell_dma.rs	148	constant `LAUNCH_DATA_TRANSFER_TYPE_MASK` is never used	PORT_DEBT_OR_RENAMED	LAUNCH_DATA_TRANSFER_TYPE_MASK:0	video_core/engines/maxwell_dma.cpp;video_core/engines/maxwell_dma.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/maxwell_dma.rs	149	constant `LAUNCH_DATA_TRANSFER_NON_PIPELINED` is never used	PORT_DEBT_OR_RENAMED	LAUNCH_DATA_TRANSFER_NON_PIPELINED:0	video_core/engines/maxwell_dma.cpp;video_core/engines/maxwell_dma.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/maxwell_dma.rs	179	method `launch_data_transfer_type` is never used	PORT_DEBT_OR_RENAMED	launch_data_transfer_type:0	video_core/engines/maxwell_dma.cpp;video_core/engines/maxwell_dma.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/video_core/src/engines/puller.rs	338	field `gpu` is never read	CONFIRMED_PARITY_DEBT	gpu:6	video_core/engines/puller.cpp;video_core/engines/puller.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/video_core/src/host1x/ffmpeg/ffmpeg.rs	285	field `codec` is never read	PORT_DEBT_OR_RENAMED	m_decoder:multiple	video_core/host1x/ffmpeg.cpp;video_core/host1x/ffmpeg.h	Eden retains the Decoder owner/reference and uses it during context construction; Ruzu stores only a copied codec enum but creates the shim context later from a method argument.
dead_code	src/video_core/src/host1x/ffmpeg/ffmpeg.rs	46	function `ruzu_ffmpeg_decoder_receive_frame` is never used	REPRESENTATION_DIFFERENCE	avcodec_receive_frame:1	video_core/host1x/ffmpeg.cpp;video_core/host1x/ffmpeg.h	The active Rust FFI uses receive_frame_with_hw_transfer, which combines Eden's receive and optional hardware-transfer sequence inside the C shim.
